song_name,genre,duration,chunk_size_seconds,chunk_overlap_seconds,num_beams,temperature,max_new_tokens,length_penalty,repetition_penalty,no_repeat_ngram_size,do_sample,early_stopping,wer,cer,bleu_score,per,semantic_similarity,composite_score,summary,timestamp
edm,edm,120.0,16.0,0.5,2,0.75,256,1.0,0.5,3,False,True,0.841699,0.754626,4.754491,0.785526,0.461312,28.444692,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:08:45.197950+00:00
edm,edm,120.0,16.0,0.5,2,0.75,256,1.0,0.5,3,False,False,0.849421,0.735318,6.423693,0.777632,0.435349,28.472162,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:08:47.941224+00:00
edm,edm,120.0,16.0,0.5,2,0.75,256,1.0,1.0,2,True,True,1.312741,0.923572,7.473581,1.053947,0.329852,14.810161,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:08:58.701500+00:00
edm,edm,120.0,16.0,0.5,2,0.75,256,1.0,1.0,2,True,False,0.884170,0.637168,10.235027,0.739474,0.336527,28.584307,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:09:06.165235+00:00
edm,edm,120.0,16.0,0.5,2,0.75,256,1.0,1.0,2,False,True,1.181467,0.839903,7.742299,0.975000,0.332417,16.324368,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:09:15.134604+00:00
edm,edm,120.0,16.0,0.5,2,0.75,256,1.0,1.0,2,False,False,1.405405,1.017699,6.742465,1.161842,0.332743,14.001673,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:09:25.051762+00:00
edm,edm,120.0,16.0,0.5,2,0.75,256,1.0,1.0,3,True,True,0.795367,0.681416,10.520221,0.717105,0.507313,33.545519,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:09:28.353247+00:00
edm,edm,120.0,16.0,0.5,2,0.75,256,1.0,1.0,3,True,False,0.814672,0.646822,13.123159,0.707895,0.489232,33.525532,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:09:31.961901+00:00
edm,edm,120.0,16.0,0.5,2,0.75,256,1.0,1.0,3,False,True,0.810811,0.666935,11.753126,0.714474,0.490734,33.173080,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:09:35.224327+00:00
edm,edm,120.0,16.0,0.5,2,0.75,256,1.0,1.0,3,False,False,0.810811,0.665326,11.909845,0.713158,0.491706,33.247460,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:09:38.520857+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,0.75,2,True,True,0.872587,0.633950,9.956546,0.723684,0.440733,30.430837,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:09:48.526153+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,0.75,2,True,False,0.864865,0.614642,11.626079,0.717105,0.344532,30.263610,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:09:55.489431+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,0.75,2,False,True,0.876448,0.644409,11.555962,0.738158,0.437902,29.960904,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:10:00.976332+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,0.75,2,False,False,0.876448,0.644409,11.555962,0.738158,0.437902,29.960904,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:10:06.720372+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,0.75,3,True,True,0.818533,0.700724,7.464986,0.740789,0.441783,30.988707,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:10:09.739616+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,0.75,3,True,False,0.818533,0.718423,6.023375,0.756579,0.443051,30.285489,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:10:12.564980+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,0.75,3,False,True,0.810811,0.702333,7.107233,0.739474,0.432233,31.144499,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:10:15.431252+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,0.75,3,False,False,0.810811,0.702333,7.107233,0.739474,0.432233,31.144499,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:10:18.383189+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,0.5,2,True,True,0.841699,0.662912,8.751305,0.738158,0.505793,31.390533,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:10:22.156902+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,0.5,2,True,False,0.853282,0.688656,6.922225,0.752632,0.450750,29.632502,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:10:25.164479+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,0.5,2,False,True,0.868726,0.731295,5.698577,0.769737,0.429048,27.898560,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:10:28.783045+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,0.5,2,False,False,0.861004,0.720032,6.667281,0.764474,0.434436,28.563785,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:10:32.467444+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,0.5,3,True,True,0.837838,0.760257,4.318783,0.790789,0.533109,29.066337,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:10:35.401733+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,0.5,3,True,False,0.841699,0.755430,4.915557,0.786842,0.465949,28.466230,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:10:37.847559+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,0.5,3,False,True,0.837838,0.758648,4.282334,0.789474,0.469961,28.480192,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:10:40.276791+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,0.5,3,False,False,0.837838,0.757844,4.409979,0.789474,0.470793,28.509320,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:10:42.935891+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,1.0,2,True,True,0.953668,0.703138,9.783117,0.821053,0.361404,23.656284,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:10:48.966105+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,1.0,2,True,False,0.907336,0.653258,9.812437,0.771053,0.377975,27.195336,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:10:54.959366+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,1.0,2,False,True,1.088803,0.781175,8.313336,0.913158,0.332417,18.514813,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:11:03.955316+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,1.0,2,False,False,1.088803,0.781175,8.313336,0.913158,0.332417,18.514813,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:11:13.792035+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,1.0,3,True,True,0.795367,0.679807,10.347269,0.710526,0.484505,33.480710,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:11:16.918265+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,1.0,3,True,False,0.806950,0.671762,11.390021,0.715789,0.504506,33.328467,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:11:20.225543+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,1.0,3,False,True,0.806950,0.669348,11.439258,0.713158,0.487797,33.256217,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:11:23.505321+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.75,1.0,3,False,False,0.806950,0.666935,11.602734,0.713158,0.487629,33.295020,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:11:26.748305+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,0.75,2,True,True,0.880309,0.641191,12.120770,0.740789,0.377561,29.245229,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:11:34.263226+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,0.75,2,True,False,0.907336,0.656476,10.967610,0.759211,0.353427,27.329249,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:11:42.973341+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,0.75,2,False,True,0.876448,0.644409,11.555962,0.738158,0.437902,29.960904,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:11:48.510939+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,0.75,2,False,False,0.876448,0.644409,11.555962,0.738158,0.437902,29.960904,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:11:54.235951+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,0.75,3,True,True,0.810811,0.707965,6.360862,0.744737,0.361089,30.170529,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:11:57.082904+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,0.75,3,True,False,0.822394,0.720837,5.969923,0.756579,0.454457,30.234941,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:11:59.860958+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,0.75,3,False,True,0.810811,0.702333,7.107233,0.739474,0.432233,31.144499,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:12:02.666591+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,0.75,3,False,False,0.810811,0.702333,7.107233,0.739474,0.432233,31.144499,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:12:05.548371+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,0.5,2,True,True,0.841699,0.675784,7.302813,0.739474,0.414662,30.172756,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:12:10.217235+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,0.5,2,True,False,0.841699,0.679807,7.864911,0.735526,0.479968,30.940480,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:12:13.515587+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,0.5,2,False,True,0.868726,0.731295,5.698577,0.769737,0.429048,27.898560,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:12:17.117644+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,0.5,2,False,False,0.868726,0.731295,5.698577,0.769737,0.429048,27.898560,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:12:20.771885+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,0.5,3,True,True,0.818533,0.766693,3.677347,0.792105,0.520281,29.452333,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:12:23.143600+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,0.5,3,True,False,0.830116,0.755430,4.841415,0.789474,0.497037,29.109309,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:12:25.535259+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,0.5,3,False,True,0.822394,0.764280,3.732208,0.793421,0.486829,28.979399,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:12:27.955015+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,0.5,3,False,False,0.826255,0.762671,3.986860,0.793421,0.490737,28.924901,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:12:30.605572+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,1.0,2,True,True,0.965251,0.702333,10.102393,0.810526,0.399153,23.931502,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:12:36.395235+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,1.0,2,True,False,0.861004,0.614642,9.800637,0.707895,0.440081,31.401948,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:12:43.342451+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,1.0,2,False,True,1.088803,0.781175,8.313336,0.913158,0.332417,18.514813,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:12:52.401020+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,1.0,2,False,False,1.088803,0.781175,8.313336,0.913158,0.332417,18.514813,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:13:01.635990+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,1.0,3,True,True,0.803089,0.679002,10.052361,0.711842,0.501277,33.323822,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:13:04.856235+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,1.0,3,True,False,0.803089,0.678198,10.443737,0.714474,0.475189,33.044331,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:13:08.125953+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,1.0,3,False,True,0.803089,0.677393,10.183906,0.710526,0.485090,33.224087,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:13:11.343892+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,0.5,1.0,3,False,False,0.803089,0.677393,10.183906,0.710526,0.485090,33.224087,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:13:14.737031+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,0.75,2,True,True,0.849421,0.629123,10.701888,0.717105,0.362600,30.747599,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:13:18.412660+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,0.75,2,True,False,1.046332,0.751408,9.842148,0.863158,0.303730,19.928490,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:13:27.801712+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,0.75,2,False,True,0.903475,0.664521,11.780457,0.772368,0.401797,27.619971,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:13:33.328459+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,0.75,2,False,False,1.007722,0.723250,10.543187,0.836842,0.335699,21.257754,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:13:40.291314+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,0.75,3,True,True,0.806950,0.692679,8.209310,0.730263,0.419807,31.592388,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:13:43.285411+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,0.75,3,True,False,0.822394,0.685438,9.254702,0.738158,0.473327,31.566623,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:13:46.387097+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,0.75,3,False,True,0.818533,0.696702,8.103562,0.740789,0.420612,30.881070,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:13:49.224276+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,0.75,3,False,False,0.822394,0.695093,8.182820,0.739474,0.411214,30.708876,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:13:52.212339+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,0.5,2,True,True,0.857143,0.646018,12.847619,0.748684,0.316876,29.276239,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:14:01.110412+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,0.5,2,True,False,0.814672,0.613837,13.529536,0.709211,0.499620,33.967001,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:14:06.803220+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,0.5,2,False,True,0.853282,0.676589,9.345869,0.731579,0.469560,30.709960,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:14:10.362629+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,0.5,2,False,False,0.849421,0.658085,10.861666,0.722368,0.491831,31.634684,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:14:14.017266+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,0.5,3,True,True,0.841699,0.756235,4.845919,0.788158,0.495564,28.714481,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:14:16.320615+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,0.5,3,True,False,0.845560,0.712792,6.775847,0.757895,0.365391,28.661613,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:14:19.169946+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,0.5,3,False,True,0.841699,0.754626,4.754491,0.785526,0.461312,28.444692,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:14:21.547326+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,0.5,3,False,False,0.849421,0.735318,6.423693,0.777632,0.435349,28.472162,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:14:24.333941+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,1.0,2,True,True,1.193050,0.851167,7.875401,0.964474,0.343857,16.602606,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:14:33.098826+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,1.0,2,True,False,1.702703,1.302494,5.696277,1.446053,0.321103,13.780654,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:14:43.242270+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,1.0,2,False,True,1.181467,0.839903,7.742299,0.975000,0.332417,16.324368,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:14:51.861193+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,1.0,2,False,False,1.405405,1.017699,6.742465,1.161842,0.332743,14.001673,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:15:01.323678+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,1.0,3,True,True,0.818533,0.657281,12.382171,0.707895,0.506275,33.382143,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:15:04.517087+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,1.0,3,True,False,0.806950,0.662108,11.646752,0.714474,0.513489,33.573401,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:15:07.708021+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,1.0,3,False,True,0.810811,0.666935,11.753126,0.714474,0.490734,33.173080,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:15:10.929173+00:00
edm,edm,120.0,16.0,0.5,2,0.5,256,1.0,1.0,3,False,False,0.810811,0.665326,11.909845,0.713158,0.491706,33.247460,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:15:14.171422+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,0.75,2,True,True,0.830116,0.609815,10.540345,0.697368,0.419796,32.665583,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:15:19.307185+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,0.75,2,True,False,0.864865,0.614642,9.545793,0.713158,0.321978,29.928718,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:15:25.301753+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,0.75,2,False,True,0.876448,0.644409,11.555962,0.738158,0.437902,29.960904,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:15:30.756135+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,0.75,2,False,False,0.876448,0.644409,11.555962,0.738158,0.437902,29.960904,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:15:36.518840+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,0.75,3,True,True,0.818533,0.710378,7.295410,0.753947,0.449403,30.622453,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:15:39.473789+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,0.75,3,True,False,0.830116,0.720032,6.425041,0.759211,0.446351,29.871375,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:15:42.379569+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,0.75,3,False,True,0.810811,0.702333,7.107233,0.739474,0.432233,31.144499,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:15:45.328055+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,0.75,3,False,False,0.810811,0.702333,7.107233,0.739474,0.432233,31.144499,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:15:48.332939+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,0.5,2,True,True,0.845560,0.715205,6.091062,0.771053,0.471918,29.305326,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:15:51.451662+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,0.5,2,True,False,0.837838,0.697506,6.734675,0.752632,0.449718,30.055476,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:15:55.636820+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,0.5,2,False,True,0.868726,0.731295,5.698577,0.769737,0.429048,27.898560,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:15:59.265486+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,0.5,2,False,False,0.861004,0.720032,6.667281,0.764474,0.434436,28.563785,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:16:02.907034+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,0.5,3,True,True,0.830116,0.757039,4.473884,0.793421,0.479600,28.783410,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:16:05.234153+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,0.5,3,True,False,0.830116,0.740145,5.255541,0.777632,0.468415,29.313409,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:16:07.656547+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,0.5,3,False,True,0.837838,0.758648,4.282334,0.789474,0.469961,28.480192,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:16:10.059420+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,0.5,3,False,False,0.837838,0.757844,4.409979,0.789474,0.470793,28.509320,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:16:12.677998+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,1.0,2,True,True,0.880309,0.633146,11.443797,0.747368,0.420145,29.519353,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:16:18.129777+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,1.0,2,True,False,0.849421,0.606597,10.034975,0.709211,0.471087,32.188405,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:16:23.915200+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,1.0,2,False,True,1.088803,0.781175,8.313336,0.913158,0.332417,18.514813,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:16:32.768941+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,1.0,2,False,False,1.088803,0.781175,8.313336,0.913158,0.332417,18.514813,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:16:42.388235+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,1.0,3,True,True,0.799228,0.676589,9.424903,0.717105,0.550777,33.783769,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:16:45.661647+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,1.0,3,True,False,0.810811,0.682220,9.303371,0.718421,0.418166,31.950888,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:16:48.864909+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,1.0,3,False,True,0.806950,0.669348,11.439258,0.713158,0.487797,33.256217,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:16:52.100042+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.75,1.0,3,False,False,0.806950,0.666935,11.602734,0.713158,0.487629,33.295020,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:16:55.355399+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.5,0.75,2,True,True,0.868726,0.736927,5.193943,0.782895,0.428182,27.454169,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:16:58.688581+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.5,0.75,2,True,False,0.853282,0.623492,11.512702,0.728947,0.368348,30.511282,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:17:04.333675+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.5,0.75,2,False,True,0.876448,0.644409,11.555962,0.738158,0.437902,29.960904,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:17:09.808622+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.5,0.75,2,False,False,0.876448,0.644409,11.555962,0.738158,0.437902,29.960904,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:17:15.558739+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.5,0.75,3,True,True,0.806950,0.705551,7.187679,0.747368,0.430347,31.039271,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:17:18.483470+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.5,0.75,3,True,False,0.806950,0.701529,7.183257,0.731579,0.517673,32.347055,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:17:21.442423+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.5,0.75,3,False,True,0.810811,0.702333,7.107233,0.739474,0.432233,31.144499,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:17:24.259749+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.5,0.75,3,False,False,0.810811,0.702333,7.107233,0.739474,0.432233,31.144499,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:17:27.152425+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.5,0.5,2,True,True,0.849421,0.631537,9.807986,0.723684,0.342789,30.271491,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:17:36.011985+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.5,0.5,2,True,False,0.853282,0.697506,6.877302,0.752632,0.425397,29.285985,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:17:39.947833+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.5,0.5,2,False,True,0.868726,0.731295,5.698577,0.769737,0.429048,27.898560,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:17:43.552222+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.5,0.5,2,False,False,0.868726,0.731295,5.698577,0.769737,0.429048,27.898560,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:17:47.190949+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.5,0.5,3,True,True,0.818533,0.763475,3.896244,0.789474,0.485350,29.222883,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:17:49.868530+00:00
edm,edm,120.0,16.0,0.5,2,1.0,256,0.5,0.5,3,True,False,0.849421,0.780370,2.483269,0.806579,0.410757,26.657993,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-20T18:17:52.291646+00:00
